Audio Input,Expected Command,Predicted Command,Match,Confidence
input_file/test_0_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Get_Me_Gmail,NO,0.338
input_file/test_100_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.3408
input_file/test_101_New_Word_Document.wav,New_Word_Document,Get_Me_Gmail,NO,0.3365
input_file/test_102_New_Word_Document.wav,New_Word_Document,Get_Me_Gmail,NO,0.3385
input_file/test_103_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.3377
input_file/test_104_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.3387
input_file/test_105_New_Word_Document.wav,New_Word_Document,Get_Me_Gmail,NO,0.3364
input_file/test_106_New_Word_Document.wav,New_Word_Document,Get_Me_Gmail,NO,0.3384
input_file/test_107_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.3427
input_file/test_108_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.3418
input_file/test_109_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.3377
input_file/test_10_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.34
input_file/test_110_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.34
input_file/test_111_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.343
input_file/test_112_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.3409
input_file/test_113_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.3398
input_file/test_114_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.3394
input_file/test_115_New_Word_Document.wav,New_Word_Document,Get_Me_Gmail,NO,0.3367
input_file/test_116_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.3379
input_file/test_117_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.3381
input_file/test_118_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.3403
input_file/test_119_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.3415
input_file/test_11_New_Word_Document.wav,New_Word_Document,Get_Me_Gmail,NO,0.3401
input_file/test_120_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Get_Me_Gmail,NO,0.3391
input_file/test_121_New_Word_Document.wav,New_Word_Document,Get_Me_Gmail,NO,0.3395
input_file/test_122_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Get_Me_Gmail,NO,0.337
input_file/test_123_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.3409
input_file/test_124_New_Word_Document.wav,New_Word_Document,Get_Me_Gmail,NO,0.3373
input_file/test_125_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.3392
input_file/test_126_New_Word_Document.wav,New_Word_Document,Get_Me_Gmail,NO,0.3375
input_file/test_127_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.3396
input_file/test_128_New_Word_Document.wav,New_Word_Document,Get_Me_Gmail,NO,0.3371
input_file/test_129_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.3392
input_file/test_12_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Get_Me_Gmail,NO,0.3391
input_file/test_130_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.3417
input_file/test_131_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.3387
input_file/test_132_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.3373
input_file/test_133_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.341
input_file/test_134_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.3368
input_file/test_135_New_Word_Document.wav,New_Word_Document,Get_Me_Gmail,NO,0.3386
input_file/test_136_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.3411
input_file/test_137_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.3394
input_file/test_138_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.3392
input_file/test_139_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.339
input_file/test_13_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Get_Me_Gmail,NO,0.3364
input_file/test_140_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Get_Me_Gmail,NO,0.3383
input_file/test_141_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Get_Me_Gmail,NO,0.3395
input_file/test_142_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.3374
input_file/test_143_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.3389
input_file/test_144_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.3405
input_file/test_145_New_Word_Document.wav,New_Word_Document,Get_Me_Gmail,NO,0.3376
input_file/test_146_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.3411
input_file/test_147_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.3374
input_file/test_148_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.3416
input_file/test_149_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.3361
input_file/test_14_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.3367
input_file/test_150_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.338
input_file/test_151_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.3383
input_file/test_152_New_Word_Document.wav,New_Word_Document,Get_Me_Gmail,NO,0.3374
input_file/test_153_New_Word_Document.wav,New_Word_Document,Get_Me_Gmail,NO,0.341
input_file/test_154_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.3406
input_file/test_155_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.3383
