Audio Input,Expected Command,Predicted Command,Match,Confidence
input_file/test_0_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.994
input_file/test_100_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9983
input_file/test_101_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.8548
input_file/test_102_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.6454
input_file/test_103_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.6757
input_file/test_104_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9964
input_file/test_105_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9876
input_file/test_106_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9767
input_file/test_107_Get_Me_Gmail.wav,Get_Me_Gmail,New_Word_Document,NO,0.5297
input_file/test_108_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.8589
input_file/test_109_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.7527
input_file/test_10_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9971
input_file/test_110_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9953
input_file/test_111_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9962
input_file/test_112_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.997
input_file/test_113_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9978
input_file/test_114_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Get_Me_Gmail,NO,0.859
input_file/test_115_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9979
input_file/test_116_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.989
input_file/test_117_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9964
input_file/test_118_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9742
input_file/test_119_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.9968
input_file/test_11_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9985
input_file/test_120_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9987
input_file/test_121_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.996
input_file/test_122_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9926
input_file/test_123_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9968
input_file/test_124_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9873
input_file/test_125_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9941
input_file/test_126_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9718
input_file/test_127_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9993
input_file/test_128_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9706
input_file/test_129_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.5664
input_file/test_12_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Get_Me_Gmail,NO,0.9989
input_file/test_130_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.938
input_file/test_131_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9959
input_file/test_132_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9814
input_file/test_133_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9955
input_file/test_134_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Get_Me_Gmail,NO,0.9025
input_file/test_135_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9728
input_file/test_136_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.994
input_file/test_137_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9941
input_file/test_138_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9956
input_file/test_139_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.6748
input_file/test_13_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.999
input_file/test_140_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9781
input_file/test_141_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,New_Word_Document,NO,0.9728
input_file/test_142_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Get_Me_Gmail,NO,0.9658
input_file/test_143_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9993
input_file/test_144_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Get_Me_Gmail,NO,0.9437
input_file/test_145_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9959
input_file/test_146_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9991
input_file/test_147_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9988
input_file/test_148_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9046
input_file/test_149_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9969
input_file/test_14_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9714
input_file/test_150_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9106
input_file/test_151_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9979
input_file/test_152_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.991
input_file/test_153_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9122
input_file/test_154_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9957
input_file/test_155_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.8519
input_file/test_156_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9991
input_file/test_157_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.5895
input_file/test_158_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.7031
input_file/test_159_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9989
input_file/test_15_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9971
input_file/test_160_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9986
input_file/test_161_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9955
input_file/test_162_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,New_Word_Document,NO,0.7242
input_file/test_163_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.8233
input_file/test_164_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9982
input_file/test_165_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9872
input_file/test_166_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.5476
input_file/test_167_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9754
input_file/test_168_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9982
input_file/test_169_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9933
input_file/test_16_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9838
