Audio Input,Expected Command,Predicted Command,Match,Confidence
input_file/test_0_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9988
input_file/test_100_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Get_Me_Gmail,NO,0.7
input_file/test_101_New_Word_Document.wav,New_Word_Document,Get_Me_Gmail,NO,0.7365
input_file/test_102_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.5278
input_file/test_103_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.8223
input_file/test_104_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.995
input_file/test_105_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.9893
input_file/test_106_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.9989
input_file/test_107_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9815
input_file/test_108_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Get_Me_Gmail,NO,0.984
input_file/test_109_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.7522
input_file/test_10_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Get_Me_Gmail,NO,0.5165
input_file/test_110_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9327
input_file/test_111_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.9932
input_file/test_112_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.6152
input_file/test_113_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9973
input_file/test_114_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.8247
input_file/test_115_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.9847
