Audio Input,Expected Command,Predicted Command,Match,Confidence
input_file/test_0_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9803
input_file/test_100_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9936
input_file/test_101_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.988
input_file/test_102_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.6674
input_file/test_103_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9988
input_file/test_104_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9984
input_file/test_105_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9563
input_file/test_106_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9755
input_file/test_107_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.9815
input_file/test_108_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9552
input_file/test_109_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.9824
input_file/test_10_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9168
input_file/test_110_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9963
input_file/test_111_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9977
input_file/test_112_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9941
input_file/test_113_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.999
input_file/test_114_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.889
input_file/test_115_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9927
input_file/test_116_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9207
input_file/test_117_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.9155
input_file/test_118_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9924
input_file/test_119_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.7548
input_file/test_11_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9762
input_file/test_120_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9981
