Audio Input,Expected Command,Predicted Command,Match,Confidence
input_file/test_0_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.8469
input_file/test_100_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Get_Me_Gmail,NO,0.9899
input_file/test_101_New_Word_Document.wav,New_Word_Document,Get_Me_Gmail,NO,0.9997
input_file/test_102_New_Word_Document.wav,New_Word_Document,Get_Me_Gmail,NO,0.663
input_file/test_103_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9968
input_file/test_104_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.7013
input_file/test_105_New_Word_Document.wav,New_Word_Document,Get_Me_Gmail,NO,0.9742
input_file/test_106_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.9947
input_file/test_107_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.8531
input_file/test_108_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Get_Me_Gmail,NO,0.9897
input_file/test_109_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.8612
input_file/test_10_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Get_Me_Gmail,NO,0.831
input_file/test_110_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Get_Me_Gmail,NO,0.9173
input_file/test_111_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.8249
input_file/test_112_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Get_Me_Gmail,NO,0.8796
input_file/test_113_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9986
input_file/test_114_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Get_Me_Gmail,NO,0.9196
input_file/test_115_New_Word_Document.wav,New_Word_Document,Get_Me_Gmail,NO,0.8876
input_file/test_116_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.7247
input_file/test_117_New_Word_Document.wav,New_Word_Document,Get_Me_Gmail,NO,0.6744
input_file/test_118_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Get_Me_Gmail,NO,0.7149
input_file/test_119_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.7845
input_file/test_11_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.9791
input_file/test_120_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9985
input_file/test_121_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9384
input_file/test_122_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.6486
input_file/test_123_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9907
input_file/test_124_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.9935
input_file/test_125_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Get_Me_Gmail,NO,0.618
input_file/test_126_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.962
